,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1476704196955049998,1476704196955049998,1640908691000.0,2021-12-30 23:58:11,+0000,,Mau ke Yogya tapi beberapa hari ini berita “Yogya darurat klitih” Haaaa dah lah,in,[],[],1327969857850118144,1327969857850118144,cura_ut_valeas_,a lifetime learner,4,23,https://twitter.com/cura_ut_valeas_/status/1476704196955049998,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
1,1476702935690088466,1476702935690088466,1640908390000.0,2021-12-30 23:53:10,+0000,,#SelamatPagiJogja | Tribun Jogja : Tindak Tegas Pelaku Klitih! Pemkot Maksimalkan Fungsi CCTV,in,['selamatpagijogja'],[],189059637,189059637,sonorafmjogja,"SONORA 97,4 FM Yogya",4,23,https://twitter.com/sonorafmjogja/status/1476702935690088466,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
2,1476701514760556545,1476701514760556545,1640908051000.0,2021-12-30 23:47:31,+0000,,"wah baru tau klitih itu apa. kalo emang gini yang dimaksud berarti turunin densus 88 aja, ini mah jatohnya dah terror.",in,[],[],52646817,52646817,razikirawan,RJX,4,23,https://twitter.com/razikirawan/status/1476701514760556545,[],[],0,,False,1,0,0,https://twitter.com/ibilswidodo/status/1476464332414148608,klitih,,,,,,,[],,,,
3,1476698776354000912,1476698776354000912,1640907398000.0,2021-12-30 23:36:38,+0000,,"""KAK MAAF OOT kamu baca berita yg klitih di jogja gakk? kakak kamu hati2 ya dimana pun kamu berada, setau aku kamu udah kerja kan? klo pulang malem hati-hati ..."" - IYAA AKU NACAA;—; terima kasih banyaakk udh kepikiran aku trs nulis pesan ini... #tellonym   https://t.co/cvXLArUygX",in,['tellonym'],[],747651288637243396,747651288637243396,wwingko,sau,4,23,https://twitter.com/wwingko/status/1476698776354000912,['https://tellonym.me/wwingko/answer/2535786446'],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
4,1476698085845700608,1476490133159301124,1640907234000.0,2021-12-30 23:33:54,+0000,,@24in7_ @UNSfess_ KWB Klitih with benefit,in,[],[],1398505358599983107,1398505358599983107,Filosofi_Kucing,El-Plastico,4,23,https://twitter.com/Filosofi_Kucing/status/1476698085845700608,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': '24in7_', 'name': 'addictedtoyou', 'id': '981425594650038273'}, {'screen_name': 'UNSfess_', 'name': 'CEK📌SYG | UNS MENFESS', 'id': '2340043838'}]",,,,
5,1476697397539442688,1476459398742503427,1640907069000.0,2021-12-30 23:31:09,+0000,,"@tirta_cipeng Koplok i ae nganti ajur rai ne, tapi ketua klitih w ditangkep sik",in,[],[],1287719445272489984,1287719445272489984,hai_nol,Ridhwan Ismail Seno Aji,4,23,https://twitter.com/hai_nol/status/1476697397539442688,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'tirta_cipeng', 'name': 'TIRTA', 'id': '116632682'}]",,,,
6,1476696912245919746,1476696912245919746,1640906954000.0,2021-12-30 23:29:14,+0000,,Dear pak @ListyoSigitP @DivHumas_Polri sepertinya hal ini tidak perlu ada ... KLITIH ORA MUNGKIN NANG NGON RAME!!!   DUH GUSTI PARINGONO SABAR DUWE POLISI MODEL NGENE,in,[],[],1354810850410827784,1354810850410827784,RuiSismanto,rui sismanto,4,23,https://twitter.com/RuiSismanto/status/1476696912245919746,[],[],0,,False,0,0,0,https://twitter.com/KompasTV/status/1476319265330319363,klitih,,,,,,,[],,,,
7,1476696557722374155,1476696557722374155,1640906869000.0,2021-12-30 23:27:49,+0000,,"Nek ora klitih yoo akeh tawuran, wesjann... berhati nyaman opo kui 🤮🤮🤮",in,[],[],1455063203189198851,1455063203189198851,siYummyBoy,HAPPY NEW YEAR 2022 🎉,4,23,https://twitter.com/siYummyBoy/status/1476696557722374155,[],[],0,,False,0,3,0,,klitih,,,,,,,[],,,,
8,1476695951637057544,1476695951637057544,1640906725000.0,2021-12-30 23:25:25,+0000,,jogja rawan klitih bener aku taun baru ijen nk kos ae aman sejahtera sentosa,in,[],[],1193201421530714114,1193201421530714114,match44ddict,🗿,4,23,https://twitter.com/match44ddict/status/1476695951637057544,[],[],0,,False,0,0,0,https://twitter.com/andihiyat/status/1476492878700376064,klitih,,,,,,,[],,,,
9,1476694656712785921,1476490133159301124,1640906416000.0,2021-12-30 23:20:16,+0000,,@Filosofi_Kucing @UNSfess_ Emg klitih membuka kelas?,in,[],[],981425594650038273,981425594650038273,24in7_,addictedtoyou,4,23,https://twitter.com/24in7_/status/1476694656712785921,[],[],0,,False,1,1,0,,klitih,,,,,,,"[{'screen_name': 'Filosofi_Kucing', 'name': 'El-Plastico', 'id': '1398505358599983107'}, {'screen_name': 'UNSfess_', 'name': 'CEK📌| UNS MENFESS', 'id': '2340043838'}]",,,,
10,1476694348569874445,1476694348569874445,1640906343000.0,2021-12-30 23:19:03,+0000,,"Gegara klitih,meh kerjo wae raoleh 😭",in,[],[],1013295568339197953,1013295568339197953,Delmorafancy,Delima🦂,4,23,https://twitter.com/Delmorafancy/status/1476694348569874445,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
11,1476693998387576837,1476693998387576837,1640906259000.0,2021-12-30 23:17:39,+0000,,"Sak goblok gobloke klitih, ternyata sek goblokan silop",in,[],[],369268711,369268711,rustyolddude,Jumali Carter,4,23,https://twitter.com/rustyolddude/status/1476693998387576837,[],[],0,,False,0,0,0,https://twitter.com/KompasTV/status/1476319265330319363,klitih,,,,,,,[],,,,
12,1476692245445185561,1476319265330319363,1640905841000.0,2021-12-30 23:10:41,+0000,,@KompasTV Klitih nng malioboro kate blonjo daster a ndan... duh ala,in,[],[],1692982664,1692982664,asarief_,Pemuda Berpengaruh :,4,23,https://twitter.com/asarief_/status/1476692245445185561,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
13,1476689967896096807,1476683029892329475,1640905298000.0,2021-12-30 23:01:38,+0000,,"@txtfrombonnie Kalau menurut @paksiraras fenomena klitih adalah puncak gunung es dari sistem ekonomi+sosial Yogyakarta sbg dampak kota pelajar+kota wisata dgn UMR rendah, sehingga banyak kaum urban kehilangan tempat ekspresi diri dan berasosiasi. Imho, daku setuju.",in,[],[],44057187,44057187,wednesyuda,txtfromwednesyuda,4,23,https://twitter.com/wednesyuda/status/1476689967896096807,[],[],0,,False,2,0,0,,klitih,,,,,,,"[{'screen_name': 'txtfrombonnie', 'name': 'Bonnie Susilo', 'id': '1410531010408706048'}]",,,,
14,1476689428038840330,1476689428038840330,1640905169000.0,2021-12-30 22:59:29,+0000,,"Yaa gimana yaa pak nyelakai org ditmpt rame. Klitih memang bodoh, tp sepertinya strateginya lebih pintar drpd statement bapak  https://t.co/onpZRobFab",in,[],[],2434992864,2434992864,iafbrns,afeee,4,22,https://twitter.com/iafbrns/status/1476689428038840330,[],['https://pbs.twimg.com/media/FH5BNXJUcBsyO1X.jpg'],1,https://pbs.twimg.com/media/FH5BNXJUcBsyO1X.jpg,False,0,0,0,https://twitter.com/KompasTV/status/1476319265330319363,klitih,,,,,,,[],,,,
15,1476688310563008543,1476687396749996046,1640904903000.0,2021-12-30 22:55:03,+0000,,@santiko_v Ada klitih sama gepeng @satria_ganek,in,[],[],99509410,99509410,_mpul,Stormtrooper,4,22,https://twitter.com/_mpul/status/1476688310563008543,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'santiko_v', 'name': 'Iko', 'id': '247658543'}]",,,,
16,1476685787986944000,1476464050657652737,1640904302000.0,2021-12-30 22:45:02,+0000,,"@suka_kecap @Puthutea bapaknya mungkin skeptisisme (krn ndak ngalaminya langsung), bapaknya sedang menunggu momen pertemuan dg klitih secara langsung (empirisisme) 😁",in,[],[],851246995,851246995,amrin_marvf,ma'ruf,4,22,https://twitter.com/amrin_marvf/status/1476685787986944000,[],[],0,,False,2,0,0,,klitih,,,,,,,"[{'screen_name': 'suka_kecap', 'name': 'Bawang Goreng', 'id': '526053742'}, {'screen_name': 'Puthutea', 'name': 'Puthut EA', 'id': '153608362'}]",,,,
17,1476685316408766467,1476625213978644493,1640904189000.0,2021-12-30 22:43:09,+0000,,@faizalafif27389 yo klitih yo oknum supporter psim sing rusuh,in,[],[],98081067,98081067,aisyiridwan,Aisyi Ridwan,4,22,https://twitter.com/aisyiridwan/status/1476685316408766467,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': 'faizalafif27389', 'name': 'Faizal Afif', 'id': '558409365'}]",,,,
18,1476684614877868049,1476550528867790850,1640904022000.0,2021-12-30 22:40:22,+0000,,"@The_Mafia_Cat @KompasTV klitih tu nyerang tanpa tujuan, tanpa ngambil brg berharga milik korban..kbetulan ak org jogja..bnyk bgt disini kyk gt..",in,[],[],59009184,59009184,kiky7770_,si Kiki,4,22,https://twitter.com/kiky7770_/status/1476684614877868049,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': 'The_Mafia_Cat', 'name': 'Gondhal Gandhul', 'id': '1463902862740578305'}, {'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
19,1476684127004889088,1476467532001210369,1640903905000.0,2021-12-30 22:38:25,+0000,,@andipra_66 Klitih ng malioboro yo bunuh diri berooo,in,[],[],969459530,969459530,127cahya,𝗖 𝗬,4,22,https://twitter.com/127cahya/status/1476684127004889088,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'andipra_66', 'name': 'andhi_pra', 'id': '2221389624'}]",,,,
20,1476683933274173440,1476510374904008708,1640903859000.0,2021-12-30 22:37:39,+0000,,@akubacadotcom Podcast dengan penyintas klitih wis mengudara atau durung lur ..?,in,[],[],785764405883482112,785764405883482112,ridooetoro1,urunrembug,4,22,https://twitter.com/ridooetoro1/status/1476683933274173440,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'akubacadotcom', 'name': 'Akubaca', 'id': '281684057'}]",,,,
21,1476683713748422657,1476608387219550208,1640903807000.0,2021-12-30 22:36:47,+0000,,"@Dikawaki2 Nek di klitih lapor mas, nek mik nylekop ndik twiter yo iso ngapusi. Jal ndi laporane neng pulisi. Ojo gawe resah warga",in,[],[],1471729220661309440,1471729220661309440,Cus86334134,Cus,4,22,https://twitter.com/Cus86334134/status/1476683713748422657,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'Dikawaki2', 'name': 'Lumpen Proletar', 'id': '790549210219196416'}]",,,,
22,1476683619741495317,1476537138665574401,1640903785000.0,2021-12-30 22:36:25,+0000,,"@xROPEx @tejoisnt_ Ngeri kuwi, orang dalam, tidak percaya klitih, tidak percaya umr rendah wkwkwk rahayu 🙏",in,[],[],853878702,853878702,mhmmdafi_,Muhammad Afianto N,4,22,https://twitter.com/mhmmdafi_/status/1476683619741495317,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'xROPEx', 'name': 'ropsky', 'id': '408297638'}, {'screen_name': 'tejoisnt_', 'name': 'Bangjoo', 'id': '598345952'}]",,,,
23,1476683029892329475,1476683029892329475,1640903644000.0,2021-12-30 22:34:04,+0000,,Remaja tanggung pelaku klitih itu salah sepenuhnya ga sih? Engga. Orang tua mereka pegang peranan.  #YogyaKotaKlitih,in,['yogyakotaklitih'],[],1410531010408706048,1410531010408706048,txtfrombonnie,Bonnie Susilo,4,22,https://twitter.com/txtfrombonnie/status/1476683029892329475,[],[],0,,False,0,1,0,,klitih,,,,,,,[],,,,
24,1476682753974235138,1476319265330319363,1640903578000.0,2021-12-30 22:32:58,+0000,,@hendriprabowo @hkushardanto @KompasTV Klitih kui opo,in,[],[],821036546493009921,821036546493009921,takiif,From Pemancing Indonesia,4,22,https://twitter.com/takiif/status/1476682753974235138,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': 'hendriprabowo', 'name': 'Hendri 🇮🇩🇮🇩 Go Mandalika 🏍🏁', 'id': '177775297'}, {'screen_name': 'hkushardanto', 'name': 'capt. rogers', 'id': '176926697'}, {'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
25,1476681080530825217,1476681080530825217,1640903179000.0,2021-12-30 22:26:19,+0000,,Yt/tiktok 2021 : alumni anak stm yg hobi tawuran Yt/tiktok 2022 : mantan pelaku klitih jogja,in,[],[],1062152546511282176,1062152546511282176,ginfrcss,Helmi,4,22,https://twitter.com/ginfrcss/status/1476681080530825217,[],[],0,,False,0,0,0,https://twitter.com/Puthutea/status/1476416551771275264,klitih,,,,,,,[],,,,
26,1476678785420259335,1476678785420259335,1640902632000.0,2021-12-30 22:17:12,+0000,,"Jogja tuh banyak ga enaknya. UMR kecil bgt, banyak klitih/begal, sering kejadian kerusuhan, dll.  Yang bagus2 ya cuma ditampilin buat wisatawan😁",in,[],[],1370352627381243905,1370352627381243905,ackermonk,cid,4,22,https://twitter.com/ackermonk/status/1476678785420259335,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
27,1476678056357949442,1476678056357949442,1640902458000.0,2021-12-30 22:14:18,+0000,,"Aq kok kepikiran. Sing rusuh kuwi ono catetan klitih po ono hubungane ro klitih ra yo. Pendak ono aksi rusuh seko bawah umur, jane ono potensi nggo ngungkap klitih.",in,[],[],1265220534515544065,1265220534515544065,farahkhairun291,farahkhairun2929,4,22,https://twitter.com/farahkhairun291/status/1476678056357949442,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
28,1476678024544210944,1476464050657652737,1640902451000.0,2021-12-30 22:14:11,+0000,,@Puthutea Kok rasanya jadi semacam pengen melestarikan budaya klitih gitu ya? Dari mulai komentar yang bilang kalo kasusnya masih sedikit sampai ini bilang kasus lama di up kembali. Kaya yang... Hello... Masyarakat sudah merasa ga aman lagi loh ini??,in,[],[],1253109190479867904,1253109190479867904,TumbuhanL,Tumbuhan Laut,4,22,https://twitter.com/TumbuhanL/status/1476678024544210944,[],[],0,,False,1,0,0,,klitih,,,,,,,"[{'screen_name': 'Puthutea', 'name': 'Puthut EA', 'id': '153608362'}]",,,,
29,1476671503454257160,1476416551771275264,1640900896000.0,2021-12-30 21:48:16,+0000,,"@DndraDi @Puthutea Ra mung atine sing cidro, awake njuk melu cidro yen ketemu klitih mas🤣",in,[],[],1011989469963014145,1011989469963014145,RendyTiaraSalm,Rendy Tiara Salm,4,21,https://twitter.com/RendyTiaraSalm/status/1476671503454257160,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': 'DndraDi', 'name': 'Sobat Kabupaten', 'id': '1052741122961813509'}, {'screen_name': 'Puthutea', 'name': 'Puthut EA', 'id': '153608362'}]",,,,
30,1476669496983109648,1476669496983109648,1640900417000.0,2021-12-30 21:40:17,+0000,,"Lek awakmu tatag ngomong ngunu, cangkemu gak suwe di balang clurite klitih",in,[],[],1164587640684859398,1164587640684859398,MbokneAndCokk,Suu,4,21,https://twitter.com/MbokneAndCokk/status/1476669496983109648,[],[],0,,False,0,0,0,https://twitter.com/txtdarigajelas/status/1476527722482393088,klitih,,,,,,,[],,,,
31,1476667739410669569,1476667739410669569,1640899998000.0,2021-12-30 21:33:18,+0000,,"Maaf pak, klitih nyata dan ada, pak @ListyoSigitP tolong pak..klitih udah lama muncul..dan seperti penyakit, muncul terus..",in,[],[],1445418479595655171,1445418479595655171,arsitek99_,arsitek99,4,21,https://twitter.com/arsitek99_/status/1476667739410669569,[],[],0,,False,1,0,0,https://twitter.com/KompasTV/status/1476319265330319363,klitih,,,,,,,[],,,,
32,1476664031654006784,1476416551771275264,1640899114000.0,2021-12-30 21:18:34,+0000,,"@Puthutea Gabisa tu agenda nangis dimotor sambil muter muter jogja,  tkut klitih",in,[],[],300775872,300775872,ilyasibra_,olo,4,21,https://twitter.com/ilyasibra_/status/1476664031654006784,[],[],0,,False,1,0,0,,klitih,,,,,,,"[{'screen_name': 'Puthutea', 'name': 'Puthut EA', 'id': '153608362'}]",,,,
33,1476659582889967624,1476659582889967624,1640898054000.0,2021-12-30 21:00:54,+0000,,"Dipikir Jogja Ki muk Parangtritis ro Malioboro. Sarkem,Babarsari,Jakal,Gejayan,jokteng,tamsis barang Ki Yo Jogja Ndan @PolresBantul  Jangan² panjenengan ini gak tau wilayah Jogja. Trs klo klitih neng Malioboro,meh nyabet opo? Jaran? Opo tiang listrik?",in,[],[],231109740,231109740,agoengdian,AgoengKeyMey⚫🔴,4,21,https://twitter.com/agoengdian/status/1476659582889967624,[],[],0,,False,0,0,0,https://twitter.com/KompasTV/status/1476319265330319363,klitih,,,,,,,[],,,,
34,1476658873926782977,1476658873926782977,1640897885000.0,2021-12-30 20:58:05,+0000,,Mending langsung praktek e wae deh. Rasah kebanyakan pemberitaan. Nek ngene ki klitih e rasido mubeng wong ngerti nek di incar... Hess jan. Wes teko eksekusine aja rasah di gembor2kan..,in,[],[],1211342379627597824,1211342379627597824,marettasarii,ming opo,4,20,https://twitter.com/marettasarii/status/1476658873926782977,[],[],0,,False,0,0,0,https://twitter.com/Harian_Jogja/status/1476521717174390787,klitih,,,,,,,[],,,,
35,1476654256027418629,1476521229200678918,1640896784000.0,2021-12-30 20:39:44,+0000,,"@gibran_tweet Rasah dijak mas, fokus klitih wae",in,[],[],607448709,607448709,hatamuhamad,Hatta Alilintar,4,20,https://twitter.com/hatamuhamad/status/1476654256027418629,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'gibran_tweet', 'name': 'Gibran Rakabuming', 'id': '1356478042797797377'}]",,,,
36,1476644624382914572,1476636341349740549,1640894487000.0,2021-12-30 20:01:27,+0000,,@callmeeclay klitih e gek do yang² an paling nek tahun baru wkwkw,in,[],[],1094275750243360773,1094275750243360773,bacotge,ge,4,20,https://twitter.com/bacotge/status/1476644624382914572,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': 'callmeeclay', 'name': '𝚖𝚋𝚊 𝚖𝚋𝚊 𝚋𝚒𝚊𝚜𝚊 𝚊𝚓𝚊 🍀', 'id': '1021387479339839489'}]",,,,
37,1476640118974734336,1475732070726995968,1640893413000.0,2021-12-30 19:43:33,+0000,,@awleg_ Nggak ada hubungannya aman atau tidak dengan isu klitih ini. Semua yg punya urusan pakai motor malam hari rentan kena. Justru kalau merasa aman tapi denial soal klitih malah bodoh namanya  https://t.co/1b9b3hidQU,in,[],[],405546238,405546238,ndilalahe,Sedang Direparasi,4,19,https://twitter.com/ndilalahe/status/1476640118974734336,[],['https://pbs.twimg.com/media/FH4T0uEVcBM7MTH.jpg'],1,https://pbs.twimg.com/media/FH4T0uEVcBM7MTH.jpg,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'awleg_', 'name': 'kasuari laut', 'id': '1579792620'}]",,,,
38,1476638927532355584,1476638927532355584,1640893129000.0,2021-12-30 19:38:49,+0000,,Leren balballan klitih jalan #jogjatidakaman,in,['jogjatidakaman'],[],1286726460577738753,1286726460577738753,cahyongho,mas.C,4,19,https://twitter.com/cahyongho/status/1476638927532355584,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
39,1476637837046935572,1476637837046935572,1640892869000.0,2021-12-30 19:34:29,+0000,,"Klitih di Jogja nih sangat meresahkan. Padahal isinya ga lebih dari kumpulan anak kemarin sore yg ga punya nyali dan jongkoj kalo berak di wc duduk. Solusinya: ayo bikin grup sukarelawan cari Klitih, kalo ketemu bacokin aja sampah ga guna sampe tewas di tempat oke juga sih",in,[],[],1289080798017011712,1289080798017011712,hasevex,bro,4,19,https://twitter.com/hasevex/status/1476637837046935572,[],[],0,,False,1,0,0,,klitih,,,,,,,[],,,,
40,1476635987774033921,1476608387219550208,1640892428000.0,2021-12-30 19:27:08,+0000,,@Dikawaki2 asli tadi pulang makan dr warmindo dkt sumur miring dpt kabar ada korban klitih. sepanjang jalan balik ke kost parnoan 😭 #YogyaTidakAman,in,['yogyatidakaman'],[],1148058099866955776,1148058099866955776,momonsai,Say,4,19,https://twitter.com/momonsai/status/1476635987774033921,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'Dikawaki2', 'name': 'Lumpen Proletar', 'id': '790549210219196416'}]",,,,
41,1476635361736486917,1476592899630325763,1640892279000.0,2021-12-30 19:24:39,+0000,,@merapi_uncover @FeryNdut1 Iki keno klitih tenan ora ...jebuke koyo winggi nyilet dewe ngakune keno klitih ...,in,[],[],1353245814546690054,1353245814546690054,ArjoRah,Rah_arjo,4,19,https://twitter.com/ArjoRah/status/1476635361736486917,[],[],0,,False,2,7,0,,klitih,,,,,,,"[{'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'FeryNdut1', 'name': 'FeryNdut', 'id': '1245480112146927617'}]",,,,
42,1476633723109986305,1476550110267928576,1640891888000.0,2021-12-30 19:18:08,+0000,,@sugenk_r41 @fabfabriziom @911callerror biasanya klitih tu salah satu suporter,in,[],[],1438253986839076865,1438253986839076865,Agustianeaa,Tiancok,4,19,https://twitter.com/Agustianeaa/status/1476633723109986305,[],[],0,,False,2,1,0,,klitih,,,,,,,"[{'screen_name': 'sugenk_r41', 'name': 'Lah Bambaang', 'id': '1132769660095483905'}, {'screen_name': 'fabfabriziom', 'name': 'Fabriozimm', 'id': '1432550736638791686'}, {'screen_name': '911callerror', 'name': 'bibuh', 'id': '1319579187103944710'}]",,,,
43,1476632973889859590,1476632973889859590,1640891710000.0,2021-12-30 19:15:10,+0000,,Streotip klitih Jogjakartans  https://t.co/ZGqcvxhEkd,in,[],[],3197077668,3197077668,yoqasetiawan,Gayös,4,19,https://twitter.com/yoqasetiawan/status/1476632973889859590,[],['https://pbs.twimg.com/media/FH4N2tVVEAMLq0q.jpg'],1,https://pbs.twimg.com/media/FH4N2tVVEAMLq0q.jpg,False,0,0,0,,klitih,,,,,,,[],,,,
44,1476632541343870990,1476632541343870990,1640891607000.0,2021-12-30 19:13:27,+0000,,Bajingan klitih wes tekan salaman daerahku  https://t.co/PUyhgjVLJ1,in,[],[],3197077668,3197077668,yoqasetiawan,Gayös,4,19,https://twitter.com/yoqasetiawan/status/1476632541343870990,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1475997419527565314/pu/img/Om2iAmIXMTX2rccw.jpg,False,7,1,0,,klitih,,,,,,,[],,,,
45,1476631822448562176,1476631822448562176,1640891435000.0,2021-12-30 19:10:35,+0000,,"klitih saiki sasarane bener-bener ra pandang bulu, ra lanang ra wedok disabeti. bien sasaran e yo mung podo-podo cah sekolah, saiki sopo wae keno sabet, yo gojek, yo bakul sate, ramutu blas.   sik jelas klitih ki salah. cah-cah sik bien hobi klitih gene saiki yo ra dadi opo2  ….",in,[],[],1098503083527614464,1098503083527614464,kholiqard21,?¿,4,19,https://twitter.com/kholiqard21/status/1476631822448562176,[],[],0,,False,0,2,0,,klitih,,,,,,,[],,,,
46,1476631648342994948,1476631648342994948,1640891394000.0,2021-12-30 19:09:54,+0000,,"Zaman kolonial orang melakukan kekerasan dan perusakan punya alasan yg kuat. Keadaan ekonomi dan kebijakan pemerintah yang memberatkan faktor utama mereka melakukan tindakan kriminal. Lantas fenomena klitih ini apa?  Melukai tanpa alasan, umumnya pelaku dibawah umur, aneh ra sih?  https://t.co/zE6wARdk3f",in,[],[],804538992,804538992,nanang_ice,nanang_fans,4,19,https://twitter.com/nanang_ice/status/1476631648342994948,[],['https://pbs.twimg.com/media/FH4MqKAVcAAT7Y_.jpg'],1,https://pbs.twimg.com/media/FH4MqKAVcAAT7Y_.jpg,False,0,0,0,,klitih,,,,,,,[],,,,
47,1476629905395748891,1476629905395748891,1640890978000.0,2021-12-30 19:02:58,+0000,,bisa-bisanya papasan sama bang klitih di perempatan kentungan🤓,in,[],[],1184642461492109312,1184642461492109312,prapinter,renan,4,19,https://twitter.com/prapinter/status/1476629905395748891,[],[],0,,False,3,2,0,,klitih,,,,,,,[],,,,
48,1476628546613235712,1476416551771275264,1640890654000.0,2021-12-30 18:57:34,+0000,,@Puthutea Kraton ga ono klitih...,sl,[],[],2169523550,2169523550,Sepur206,Sepur206,4,18,https://twitter.com/Sepur206/status/1476628546613235712,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'Puthutea', 'name': 'Puthut EA', 'id': '153608362'}]",,,,
49,1476628466875306010,1476628466875306010,1640890635000.0,2021-12-30 18:57:15,+0000,,"Selalu mendengar kata #klitih, sakjane koweki ngopo ta le. Apakah karena terbatasnya ruang mengekspresikan kreativitas sehingga ini menjadi ""ekstrakurikuler mu"" di sela sekolah? Pada umumnya melakukan kejahatan memiliki alasan, utamanya ekonomi, lantas fenomena klitih ini apa?",in,['klitih'],[],804538992,804538992,nanang_ice,nanang_fans,4,18,https://twitter.com/nanang_ice/status/1476628466875306010,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
50,1476628205951983616,1476568134249181184,1640890573000.0,2021-12-30 18:56:13,+0000,,"@janoko_klitih @berandasleman_ Tak inguke delet,nunggu lampu ijo",in,[],[],1445490283253153796,1445490283253153796,winnol321,Tri Wintarti,4,18,https://twitter.com/winnol321/status/1476628205951983616,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'janoko_klitih', 'name': 'janoko klitih', 'id': '4553408244'}, {'screen_name': 'berandasleman_', 'name': 'Sleman', 'id': '722425984834605056'}]",,,,
51,1476626091112468519,1476319265330319363,1640890069000.0,2021-12-30 18:47:49,+0000,,"@KompasTV Gini kok Polri mau bikin damai Papua.. Beresin geng SMA aja gak becus. Dari dulu selalu terulang klitah klitih... Gak usah ngelak knp sih? @ListyoSigitP, nih gmn anak buahnya nih..",in,[],[],1431670492528660484,1431670492528660484,alicegafelli,Mohammad Afifuddin,4,18,https://twitter.com/alicegafelli/status/1476626091112468519,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
52,1476625598084616198,1476563713830260737,1640889951000.0,2021-12-30 18:45:51,+0000,,"@Footballnesia Aq kok kepikiran... Sing rusuh² kuwi ono catetan klitih po ono hubungane ro klitih ra yo..  Pendak ono aksi rusuh seko bawah umur, jane ono potensi nggo ngungkap klitih..",in,[],[],1945103335,1945103335,rifkie_haha,rifkie aziz agustian,4,18,https://twitter.com/rifkie_haha/status/1476625598084616198,[],[],0,,False,2,0,0,,klitih,,,,,,,"[{'screen_name': 'Footballnesia', 'name': 'Football Indonesia', 'id': '370022319'}]",,,,
53,1476625202192650258,1476487912564817927,1640889857000.0,2021-12-30 18:44:17,+0000,,@P3nj3l4j4h_id Bar klitih nang malioboro terus jagongan neng sego kucing 🤣🤣,in,[],[],1390291917833859073,1390291917833859073,Phothel1,Phothel,4,18,https://twitter.com/Phothel1/status/1476625202192650258,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'P3nj3l4j4h_id', 'name': 'Capres Abadi', 'id': '727998262137905152'}]",,,,
54,1476624320935825437,1476413718216863746,1640889647000.0,2021-12-30 18:40:47,+0000,,@tirta_cipeng Klitih iku opo dok,und,[],[],2395783824,2395783824,Khoironnn,U N T O L D,4,18,https://twitter.com/Khoironnn/status/1476624320935825437,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'tirta_cipeng', 'name': 'TIRTA', 'id': '116632682'}]",,,,
